k_fraction,K,rank,rank_normalized,mean_eigenvalue,std_eigenvalue
0.75,94,26,0.2765957446808511,1.0189373364754246,0.0037052790204215986
0.75,94,27,0.2872340425531915,1.0129482175704225,0.004282712623549333
0.75,94,28,0.2978723404255319,1.0073945881600408,0.0038721986249949936
0.75,94,29,0.30851063829787234,1.0024570081187747,0.003324251399205589
0.75,94,30,0.3191489361702128,0.9966593311857974,0.0036052995004171463
0.75,94,31,0.32978723404255317,0.9915886242147488,0.0036570270737007263
0.75,94,32,0.3404255319148936,0.9861756606915408,0.004394094271245486
0.75,94,33,0.35106382978723405,0.9807277388339095,0.0036859850068865076
0.75,94,34,0.3617021276595745,0.975999590206897,0.003406797145226142
0.75,94,35,0.3723404255319149,0.9713866320172982,0.003618701790919713
0.75,94,36,0.3829787234042553,0.966294660464798,0.0033618549410888206
0.75,94,37,0.39361702127659576,0.9613209664346749,0.003052378647722109
0.75,94,38,0.40425531914893614,0.9564036440193893,0.0030200878025797326
0.75,94,39,0.4148936170212766,0.9520696234226846,0.0031569123930074447
0.75,94,40,0.425531914893617,0.9477623780032924,0.00358266265560079
0.75,94,41,0.43617021276595747,0.9428983245824993,0.0034102200136102885
0.75,94,42,0.44680851063829785,0.9390860638858802,0.003581564335171158
0.75,94,43,0.4574468085106383,0.9345052271350036,0.0039054369898050465
0.75,94,44,0.46808510638297873,0.9304675048233001,0.0036756395330820955
0.75,94,45,0.4787234042553192,0.9268874105452589,0.0037272893179255435
0.75,94,46,0.48936170212765956,0.9227615475862646,0.0033256127886751082
0.75,94,47,0.5,0.9190632679302415,0.002985825659516363
0.75,94,48,0.5106382978723404,0.9149617107583907,0.002964831149421518
0.75,94,49,0.5212765957446809,0.91110481614869,0.0033832388976671197
0.75,94,50,0.5319148936170213,0.907600705767243,0.0035319513389458533
0.75,94,51,0.5425531914893617,0.9031539099588451,0.003257880072817463
0.75,94,52,0.5531914893617021,0.8991529471880239,0.003454601264060131
0.75,94,53,0.5638297872340425,0.8952398201680954,0.0035647802912127497
0.75,94,54,0.574468085106383,0.8914587777706616,0.0034730179749583026
0.75,94,55,0.5851063829787234,0.8877541048112363,0.003599561515940477
0.75,94,56,0.5957446808510638,0.8840697294438324,0.003678025004281993
0.75,94,57,0.6063829787234043,0.8803989750644914,0.0038792370540065226
0.75,94,58,0.6170212765957447,0.8767974731312749,0.0037827590161337195
0.75,94,59,0.6276595744680851,0.872961419497766,0.0035508713747665174
0.75,94,60,0.6382978723404256,0.8690464588186522,0.004025126750605024
0.75,94,61,0.648936170212766,0.8654235961184636,0.004193222315983085
0.75,94,62,0.6595744680851063,0.8619083890796331,0.0043075813787184095
0.75,94,63,0.6702127659574468,0.8584566342269868,0.004385135322608031
0.75,94,64,0.6808510638297872,0.8545504042109897,0.004300478426184214
0.75,94,65,0.6914893617021277,0.8510250750568603,0.0040440404725645245
0.75,94,66,0.7021276595744681,0.8471191864718733,0.0034531265842239725
0.75,94,67,0.7127659574468085,0.8437857435011634,0.0035859013809840627
0.75,94,68,0.723404255319149,0.8400051274261393,0.004058820681327374
0.75,94,69,0.7340425531914894,0.836317276341875,0.003811562442694552
0.75,94,70,0.7446808510638298,0.8327883660583365,0.004165498729371903
0.75,94,71,0.7553191489361702,0.828776139449719,0.0038505132629353344
0.75,94,72,0.7659574468085106,0.82515962909801,0.00414823607966427
0.75,94,73,0.776595744680851,0.8217269179197215,0.0040978581328681455
0.75,94,74,0.7872340425531915,0.8179848677894772,0.004481526929952073
0.75,94,75,0.7978723404255319,0.8134684177945476,0.004656663204119799
0.75,94,76,0.8085106382978723,0.809539050172095,0.0044432167666292885
0.75,94,77,0.8191489361702128,0.8055759200809379,0.004026350560385463
0.75,94,78,0.8297872340425532,0.8019346238793709,0.004577815410941099
0.75,94,79,0.8404255319148937,0.7978925920215061,0.004629800389560291
0.75,94,80,0.851063829787234,0.7944083237667597,0.004612961890312596
0.75,94,81,0.8617021276595744,0.7904680489847209,0.004472656294125934
0.75,94,82,0.8723404255319149,0.7862559546958318,0.004792602107851013
0.75,94,83,0.8829787234042553,0.7822472675744071,0.004904308976148513
0.75,94,84,0.8936170212765957,0.777243410098428,0.005288384638974025
0.75,94,85,0.9042553191489362,0.7727444399183346,0.005501105276898881
0.75,94,86,0.9148936170212766,0.7677683015867629,0.005724927594964868
0.75,94,87,0.925531914893617,0.7621682370945071,0.005835037263267881
0.75,94,88,0.9361702127659575,0.7570622976256592,0.005945920272793753
0.75,94,89,0.9468085106382979,0.7509647466222445,0.0066933918820196925
0.75,94,90,0.9574468085106383,0.7445508964758486,0.006402197548538536
0.75,94,91,0.9680851063829787,0.737387607569994,0.00688718780986842
