rank,rank_normalized,eigenvalue
1,0.007936507936507936,773.2739517549039
2,0.015873015873015872,738.9692292385489
3,0.023809523809523808,533.335227551403
4,0.031746031746031744,484.76390848951814
5,0.03968253968253968,436.48824426966513
6,0.047619047619047616,423.26583687508185
7,0.05555555555555555,337.6451332092464
8,0.06349206349206349,328.7272144439731
9,0.07142857142857142,274.61160147123064
10,0.07936507936507936,256.75919898624016
11,0.0873015873015873,224.04059390086846
12,0.09523809523809523,201.92070098785274
13,0.10317460317460317,194.9339640631509
14,0.1111111111111111,162.95114065747094
15,0.11904761904761904,158.35289325134372
16,0.12698412698412698,149.33727396465238
17,0.1349206349206349,137.3672254414365
18,0.14285714285714285,133.3676718602565
19,0.15079365079365079,117.45420438409772
20,0.15873015873015872,98.1345779046817
21,0.16666666666666666,87.80652609047237
22,0.1746031746031746,86.16709491834546
23,0.18253968253968253,84.07915755268337
24,0.19047619047619047,81.81061981781399
25,0.1984126984126984,81.0355276162188
26,0.20634920634920634,79.35501131466411
27,0.21428571428571427,77.96845850653449
28,0.2222222222222222,77.12355873741534
29,0.23015873015873015,71.8984141024695
30,0.23809523809523808,70.20240402648227
31,0.24603174603174602,65.56641271635705
32,0.25396825396825395,60.98800159627878
33,0.2619047619047619,60.137006748505335
34,0.2698412698412698,58.193853831779876
35,0.2777777777777778,56.80939747318092
36,0.2857142857142857,54.9097405506311
37,0.29365079365079366,52.24562963824772
38,0.30158730158730157,51.67165763496506
39,0.30952380952380953,51.184582816448426
40,0.31746031746031744,50.67754142578902
41,0.3253968253968254,49.07263820523599
42,0.3333333333333333,48.40593661825416
43,0.3412698412698413,47.206291564399926
44,0.3492063492063492,45.80222816248442
45,0.35714285714285715,44.43079068402546
46,0.36507936507936506,43.397316308657444
47,0.373015873015873,42.76263015005342
48,0.38095238095238093,41.87852741036579
49,0.3888888888888889,41.325600068459984
50,0.3968253968253968,39.35452221168498
51,0.40476190476190477,38.06187494814754
52,0.4126984126984127,37.06703274775602
53,0.42063492063492064,35.22456073173333
54,0.42857142857142855,34.775241981827364
55,0.4365079365079365,34.347355901012364
56,0.4444444444444444,33.86303763322295
57,0.4523809523809524,33.67924581289849
58,0.4603174603174603,32.97974601322085
59,0.46825396825396826,32.37486019059383
60,0.47619047619047616,31.57673255946991
61,0.48412698412698413,30.35188864487319
62,0.49206349206349204,29.868134959287566
63,0.5,29.306554981078953
64,0.5079365079365079,28.97325360021436
65,0.5158730158730159,28.73414163417054
66,0.5238095238095238,26.632452246626777
67,0.5317460317460317,26.52992107215814
68,0.5396825396825397,24.864672750419846
69,0.5476190476190477,23.65673486538204
70,0.5555555555555556,22.331796638207184
71,0.5634920634920635,21.633336726738314
72,0.5714285714285714,21.26375047483587
73,0.5793650793650794,21.001827430047275
74,0.5873015873015873,20.228629454168228
75,0.5952380952380952,20.144770089611587
76,0.6031746031746031,19.561983984666316
77,0.6111111111111112,19.42495732645059
78,0.6190476190476191,19.079831351154432
79,0.626984126984127,18.556556244310837
80,0.6349206349206349,18.209614714451863
81,0.6428571428571429,18.022878648540168
82,0.6507936507936508,17.891819384390264
83,0.6587301587301587,17.581163843410966
84,0.6666666666666666,16.996255189119537
85,0.6746031746031746,16.577088053862123
86,0.6825396825396826,15.628533316058004
87,0.6904761904761905,15.447487734290837
88,0.6984126984126984,14.76565957364045
89,0.7063492063492064,14.533522998566378
90,0.7142857142857143,14.24620723117219
91,0.7222222222222222,14.206914565661872
92,0.7301587301587301,14.093742808810232
93,0.7380952380952381,13.936983568020603
94,0.746031746031746,13.771642562776702
95,0.753968253968254,13.414396280613794
96,0.7619047619047619,13.169061699950314
97,0.7698412698412699,13.040939926910978
98,0.7777777777777778,12.864940908467418
99,0.7857142857142857,12.47403301098035
100,0.7936507936507936,12.36732432105409
101,0.8015873015873016,12.262590048378238
102,0.8095238095238095,12.110173215180994
103,0.8174603174603174,10.963132346732552
104,0.8253968253968254,10.752193050304514
105,0.8333333333333334,10.375495568436294
106,0.8412698412698413,10.242739563920813
107,0.8492063492063492,9.87932337755731
108,0.8571428571428571,9.281853562943986
109,0.8650793650793651,8.825111377336228
110,0.873015873015873,8.206475281724005
111,0.8809523809523809,7.639826757420499
112,0.8888888888888888,7.1913156511903775
113,0.8968253968253969,6.25161111821043
114,0.9047619047619048,6.186326387950878
115,0.9126984126984127,5.312647621284086
116,0.9206349206349206,5.242823708700816
117,0.9285714285714286,4.892508654095743
118,0.9365079365079365,4.347191680426416
119,0.9444444444444444,3.9418960023800773
120,0.9523809523809523,3.280686689090114
121,0.9603174603174603,2.9028831437273475
122,0.9682539682539683,2.8905114280781263
123,0.9761904761904762,2.07784991563057
124,0.9841269841269841,1.7046101330457386
125,0.9920634920634921,1.406217585796677
126,1.0,1.3190758664657487
