rank,rank_normalized,eigenvalue
1,0.007936507936507936,5.452632758904132
2,0.015873015873015872,2.530828822507964
3,0.023809523809523808,2.378626409624052
4,0.031746031746031744,2.3669136639170016
5,0.03968253968253968,2.3008789157592475
6,0.047619047619047616,2.2440565118903653
7,0.05555555555555555,2.1890840065320925
8,0.06349206349206349,2.1705245227182037
9,0.07142857142857142,2.0650172765696393
10,0.07936507936507936,2.029961104480081
11,0.0873015873015873,1.8885929153339076
12,0.09523809523809523,1.8396329723918656
13,0.10317460317460317,1.7791176765650183
14,0.1111111111111111,1.7297326212690447
15,0.11904761904761904,1.7188987210129931
16,0.12698412698412698,1.699751246338139
17,0.1349206349206349,1.6534729812583635
18,0.14285714285714285,1.6188425215702464
19,0.15079365079365079,1.601415104195799
20,0.15873015873015872,1.560704330763378
21,0.16666666666666666,1.5232182892328938
22,0.1746031746031746,1.5150231087962387
23,0.18253968253968253,1.4603475555381114
24,0.19047619047619047,1.402764812950967
25,0.1984126984126984,1.375016203344306
26,0.20634920634920634,1.3653196380028418
27,0.21428571428571427,1.3164365943803686
28,0.2222222222222222,1.3091520867051523
29,0.23015873015873015,1.289178534979914
30,0.23809523809523808,1.2772210462757823
31,0.24603174603174602,1.2590508227556594
32,0.25396825396825395,1.2382120600336417
33,0.2619047619047619,1.232246453728488
34,0.2698412698412698,1.2036535889909563
35,0.2777777777777778,1.1901144982382839
36,0.2857142857142857,1.1859834161985852
37,0.29365079365079366,1.1802072226768296
38,0.30158730158730157,1.168318675907224
39,0.30952380952380953,1.1454883295222362
40,0.31746031746031744,1.128411833233646
41,0.3253968253968254,1.1194984879878276
42,0.3333333333333333,1.1172274969633287
43,0.3412698412698413,1.0985584688028014
44,0.3492063492063492,1.09056057432594
45,0.35714285714285715,1.065193711174135
46,0.36507936507936506,1.0542909866365027
47,0.373015873015873,1.0425822629246997
48,0.38095238095238093,1.041151714059563
49,0.3888888888888889,1.0319355827018626
50,0.3968253968253968,1.0206714982290979
51,0.40476190476190477,1.006096337639871
52,0.4126984126984127,0.9949040779627362
53,0.42063492063492064,0.9784801275753249
54,0.42857142857142855,0.9590153945286891
55,0.4365079365079365,0.9469207204262414
56,0.4444444444444444,0.9360943243416574
57,0.4523809523809524,0.9238028533740956
58,0.4603174603174603,0.9145300297887742
59,0.46825396825396826,0.9033031848929882
60,0.47619047619047616,0.8936875638048885
61,0.48412698412698413,0.8812810314192776
62,0.49206349206349204,0.863518032192301
63,0.5,0.8572652103578795
64,0.5079365079365079,0.838027794793016
65,0.5158730158730159,0.8157782747745703
66,0.5238095238095238,0.8013168532023318
67,0.5317460317460317,0.7925096665414426
68,0.5396825396825397,0.7836662517447864
69,0.5476190476190477,0.7828479118103309
70,0.5555555555555556,0.7655821470551606
71,0.5634920634920635,0.7595993454899662
72,0.5714285714285714,0.7472823990718214
73,0.5793650793650794,0.7386878583088189
74,0.5873015873015873,0.73639898821981
75,0.5952380952380952,0.7333088107477195
76,0.6031746031746031,0.7168837487935
77,0.6111111111111112,0.7035791652070595
78,0.6190476190476191,0.6920325753069251
79,0.626984126984127,0.6910504423552418
80,0.6349206349206349,0.676647908662691
81,0.6428571428571429,0.6718445697797045
82,0.6507936507936508,0.6635011492836839
83,0.6587301587301587,0.6529426010794201
84,0.6666666666666666,0.6476627747391948
85,0.6746031746031746,0.6331868587961668
86,0.6825396825396826,0.6265398784975055
87,0.6904761904761905,0.6187496857062535
88,0.6984126984126984,0.6090486292602982
89,0.7063492063492064,0.5973509007048101
90,0.7142857142857143,0.5939125687906425
91,0.7222222222222222,0.5896237744146259
92,0.7301587301587301,0.585052017941842
93,0.7380952380952381,0.5832882980621995
94,0.746031746031746,0.5702110048287138
95,0.753968253968254,0.5641975629268899
96,0.7619047619047619,0.5485024460604793
97,0.7698412698412699,0.5390750325952577
98,0.7777777777777778,0.5372050587981054
99,0.7857142857142857,0.5239238176169487
100,0.7936507936507936,0.5223991888390631
101,0.8015873015873016,0.5123063497766667
102,0.8095238095238095,0.502104389812859
103,0.8174603174603174,0.4879749976865968
104,0.8253968253968254,0.4721012267772734
105,0.8333333333333334,0.4560154295535835
106,0.8412698412698413,0.44947723136754175
107,0.8492063492063492,0.4375448765115429
108,0.8571428571428571,0.42970062201228165
109,0.8650793650793651,0.4219818077713734
110,0.873015873015873,0.41521545311961944
111,0.8809523809523809,0.4033725479785834
112,0.8888888888888888,0.39737920661858017
113,0.8968253968253969,0.38560233380988895
114,0.9047619047619048,0.3810243518138391
115,0.9126984126984127,0.3759886085761614
116,0.9206349206349206,0.3577599559553375
117,0.9285714285714286,0.353605747355094
118,0.9365079365079365,0.3404782677588477
119,0.9444444444444444,0.33271096035205755
120,0.9523809523809523,0.32962920664848944
121,0.9603174603174603,0.31974232293928423
122,0.9682539682539683,0.31598221364272294
123,0.9761904761904762,0.2988504689554566
124,0.9841269841269841,0.294500221060463
125,0.9920634920634921,0.28228795670258794
126,1.0,0.26862575743209915
