rank,rank_normalized,eigenvalue
1,0.007936507936507936,18.094023024204986
2,0.015873015873015872,14.558242848182804
3,0.023809523809523808,9.60019561735496
4,0.031746031746031744,8.765164293410736
5,0.03968253968253968,6.906454774328035
6,0.047619047619047616,6.009609618970552
7,0.05555555555555555,5.121187827193742
8,0.06349206349206349,4.097279818341349
9,0.07142857142857142,3.888653263827608
10,0.07936507936507936,3.1775559197518
11,0.0873015873015873,2.919143359683183
12,0.09523809523809523,2.912508009109192
13,0.10317460317460317,2.670976801319499
14,0.1111111111111111,2.403557576164681
15,0.11904761904761904,2.316748543634763
16,0.12698412698412698,1.9203159089545725
17,0.1349206349206349,1.8943400289950971
18,0.14285714285714285,1.8267555262370905
19,0.15079365079365079,1.7843174909376662
20,0.15873015873015872,1.691108221051562
21,0.16666666666666666,1.5629995252476878
22,0.1746031746031746,1.4700116425997387
23,0.18253968253968253,1.425547831045864
24,0.19047619047619047,1.3357962634963987
25,0.1984126984126984,1.2429098389504005
26,0.20634920634920634,1.078580014737547
27,0.21428571428571427,0.9487932306762239
28,0.2222222222222222,0.8930542318690095
29,0.23015873015873015,0.8702752734089529
30,0.23809523809523808,0.7723340421602303
31,0.24603174603174602,0.7313366097639328
32,0.25396825396825395,0.7001731167656018
33,0.2619047619047619,0.6730551270848691
34,0.2698412698412698,0.6137630867363512
35,0.2777777777777778,0.5319815718883012
36,0.2857142857142857,0.5291716642747825
37,0.29365079365079366,0.49287254183814255
38,0.30158730158730157,0.48559479817588547
39,0.30952380952380953,0.4147923605180794
40,0.31746031746031744,0.4030142137398778
41,0.3253968253968254,0.37989482435090693
42,0.3333333333333333,0.35533141615464414
43,0.3412698412698413,0.34867221236644425
44,0.3492063492063492,0.33259575744661424
45,0.35714285714285715,0.31086088248707994
46,0.36507936507936506,0.28562041024461754
47,0.373015873015873,0.2710198097588127
48,0.38095238095238093,0.26127997886386123
49,0.3888888888888889,0.2525685170597973
50,0.3968253968253968,0.23321713017260684
51,0.40476190476190477,0.23091878723128426
52,0.4126984126984127,0.22290042065164997
53,0.42063492063492064,0.2162755421322015
54,0.42857142857142855,0.20648761665662402
55,0.4365079365079365,0.18728869690950536
56,0.4444444444444444,0.18614392326249674
57,0.4523809523809524,0.1713650697734344
58,0.4603174603174603,0.16328791797422634
59,0.46825396825396826,0.15411847512055774
60,0.47619047619047616,0.14111100953263306
61,0.48412698412698413,0.12439639396245164
62,0.49206349206349204,0.11843834295506009
63,0.5,0.11292347240990282
64,0.5079365079365079,0.102196316134591
65,0.5158730158730159,0.09091283068276966
66,0.5238095238095238,0.08896151527934311
67,0.5317460317460317,0.08530689842639763
68,0.5396825396825397,0.0813081225850809
69,0.5476190476190477,0.06770336786264802
70,0.5555555555555556,0.0612477938063524
71,0.5634920634920635,0.05227346283266739
72,0.5714285714285714,0.04319768684655546
73,0.5793650793650794,0.04165725772338527
74,0.5873015873015873,0.03941995382086193
75,0.5952380952380952,0.03301137176436897
76,0.6031746031746031,0.031146272476299995
77,0.6111111111111112,0.028827705070429605
78,0.6190476190476191,0.02435864599740406
79,0.626984126984127,0.02201801532049516
80,0.6349206349206349,0.016891094903519456
81,0.6428571428571429,0.015011608284565898
82,0.6507936507936508,0.014477256735495502
83,0.6587301587301587,0.0131582419863459
84,0.6666666666666666,0.008786743612960439
85,0.6746031746031746,0.0076086048829917055
86,0.6825396825396826,0.005922190555521122
87,0.6904761904761905,0.004442772800436409
88,0.6984126984126984,0.0037364969050698426
89,0.7063492063492064,0.003460977191736839
90,0.7142857142857143,0.0025717637026817664
91,0.7222222222222222,0.0021086493689492767
92,0.7301587301587301,0.0019427005770026012
93,0.7380952380952381,0.0016039009815471067
94,0.746031746031746,0.001226437168246629
95,0.753968253968254,0.0008303033833850588
96,0.7619047619047619,0.0005681851646498362
97,0.7698412698412699,0.00037784274308875733
98,0.7777777777777778,0.0003072291485827003
99,0.7857142857142857,0.00018698430101348935
100,0.7936507936507936,0.00010738838507482247
101,0.8015873015873016,8.035843123032629e-05
102,0.8095238095238095,5.338032441748068e-05
103,0.8174603174603174,2.6219876910972036e-05
104,0.8253968253968254,2.0847346551242136e-05
105,0.8333333333333334,1.2955802288856686e-05
106,0.8412698412698413,7.455569266917651e-06
107,0.8492063492063492,6.845356589804623e-06
108,0.8571428571428571,3.98282658020673e-06
109,0.8650793650793651,8.045148953082342e-07
110,0.873015873015873,3.6132081819092336e-07
111,0.8809523809523809,9.140697171944786e-08
112,0.8888888888888888,4.294242794148984e-08
113,0.8968253968253969,6.821850298855142e-10
114,0.9047619047619048,7.694577443214636e-11
115,0.9126984126984127,2.1468603461951863e-13
116,0.9206349206349206,1.9520305886552708e-17
117,0.9285714285714286,2.8563020433071708e-18
118,0.9365079365079365,1.2844555935481751e-18
119,0.9444444444444444,1.515285426367965e-20
120,0.9523809523809523,4.783725357068853e-21
121,0.9603174603174603,5.962418261986942e-22
122,0.9682539682539683,1.1708754039152904e-22
123,0.9761904761904762,6.618822253564566e-29
124,0.9841269841269841,-4.52671839170689e-23
125,0.9920634920634921,-1.0865319469805785e-20
126,1.0,-3.185500500476089e-20
