id_ref,created_ref,valid_ref,volume,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,session,scan_idx,unit_id,field,residual,score,pt_position,bb_start_position,bb_end_position,target_id_ext
291113,2020-09-28 22:45:19.345287+00:00,True,371.30667,90148478063383840,864691136380268245,131,2024-12-18 19:00:18.379465+00:00,True,291113,4,7,805,2,11.717216,8.25724,[184464 106672  20599],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291113
291160,2020-09-28 22:44:38.687350+00:00,True,270.54407,90007603203593521,864691136288598467,132,2024-12-18 19:00:18.380020+00:00,True,291160,4,7,806,2,14.075236,2.1442134,[183424 105440  21503],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291160
291316,2020-09-28 22:44:02.600695+00:00,True,209.81497,90218915728209651,864691136524089489,133,2024-12-18 19:00:18.380568+00:00,True,291316,4,7,807,2,21.0156,-9.3108,[185248 106992  22018],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291316
291334,2020-09-28 22:40:56.810485+00:00,True,293.71762,90710397493048266,864691136389688695,134,2024-12-18 19:00:18.381127+00:00,True,291334,4,7,808,2,3.7218108,16.526737,[188512  98944  22603],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291334
291299,2020-09-28 22:43:33.562701+00:00,True,288.15768,89725784763726337,864691135892214409,140,2024-12-18 19:00:18.384625+00:00,True,291299,4,7,817,2,8.381496,8.982924,[181488 102960  22492],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291299
291295,2020-09-28 22:43:45.585565+00:00,True,351.3031,89655965775362211,864691136137293195,141,2024-12-18 19:00:18.385190+00:00,True,291295,4,7,818,2,23.2012,-10.5556,[180848 106784  22495],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291295
255221,2020-09-28 22:41:06.917313+00:00,True,239.36827,89233340993163084,864691135102353696,142,2024-12-18 19:00:18.385733+00:00,True,255221,4,7,819,2,14.5326,10.8218,[178048 104048  22251],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255221
255156,2020-09-28 22:44:47.808788+00:00,True,283.86707,88318684623440565,864691135325071004,151,2024-12-18 19:00:18.390745+00:00,True,255156,4,7,829,2,2.4424639,10.461097,[171408 104688  21097],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255156
255125,2020-09-28 22:43:03.823816+00:00,True,318.94388,88671215471862556,864691136011684526,152,2024-12-18 19:00:18.391321+00:00,True,255125,4,7,830,2,22.1425,-1.2616,[173712 110096  20501],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255125
255121,2020-09-28 22:42:51.071547+00:00,True,229.52985,88459696923033940,864691136111478712,154,2024-12-18 19:00:18.392592+00:00,True,255121,4,7,832,2,12.094544,-2.9471548,[172256 107072  20992],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255121
255213,2020-09-28 22:44:51.513571+00:00,True,290.13016,88529516112574765,864691135375745736,280,2024-12-18 19:00:18.463552+00:00,True,255213,4,7,969,2,3.934034,10.380826,[172640 102976  22379],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255213
291315,2020-09-28 22:44:23.483751+00:00,True,248.25266,90218434691891001,864691135655390658,312,2024-12-18 19:00:18.481422+00:00,True,291315,4,7,1007,2,7.6380305,11.587503,[184960 103440  22028],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291315
291110,2020-09-28 22:41:30.636593+00:00,True,343.5674,89937646775794211,864691136445215875,333,2024-12-18 19:00:18.493105+00:00,True,291110,4,7,1032,2,19.948849,1.4972457,[183328 108400  21057],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291110
291175,2020-09-28 22:41:44.180462+00:00,True,376.86328,90570209626369807,864691136674749575,348,2024-12-18 19:00:18.501729+00:00,True,291175,4,7,1048,2,7.3437395,6.137122,[187504 102896  21656],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291175
291124,2020-09-28 22:41:51.956362+00:00,True,302.57037,91203528256750549,864691135839932307,368,2024-12-18 19:00:18.512606+00:00,True,291124,4,7,1070,2,2.496832,12.64043,[192160 102688  21040],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291124
294505,2020-09-28 22:45:03.611978+00:00,True,315.68774,91067051308994248,864691135347725215,864,2024-12-18 19:00:18.786341+00:00,True,294505,4,7,3086,4,11.64184,1.1023408,[191120 134432  20649],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294505
294584,2020-09-28 22:45:09.497467+00:00,True,327.56073,90856357460463313,864691136453419007,893,2024-12-18 19:00:18.802709+00:00,True,294584,4,7,3118,4,4.789894,3.971226,[189888 137536  21190],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294584
294565,2020-09-28 22:44:48.155062+00:00,True,285.10373,90363638812455211,864691135919956656,894,2024-12-18 19:00:18.803249+00:00,True,294565,4,7,3119,4,3.4197292,9.654093,[186160 136480  21354],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294565
294715,2020-09-28 22:45:02.856481+00:00,True,311.6304,90926382674615466,864691135842486243,895,2024-12-18 19:00:18.803771+00:00,True,294715,4,7,3120,4,2.1286676,13.155355,[190320 134992  21950],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294715
294657,2020-09-28 22:44:28.920541+00:00,True,256.01736,89941014164582084,864691135562798817,896,2024-12-18 19:00:18.804308+00:00,True,294657,4,7,3121,4,8.822007,2.5870245,[183104 133760  22248],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294657
258245,2020-09-28 22:45:19.250446+00:00,True,369.70972,89167713691492856,864691135773073147,917,2024-12-18 19:00:18.815856+00:00,True,258245,4,7,3144,4,4.8635397,5.7166705,[177632 139296  20662],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258245
258223,2020-09-28 22:45:15.943800+00:00,True,353.52527,88604695018405759,864691136904594610,918,2024-12-18 19:00:18.816400+00:00,True,258223,4,7,3145,4,5.18097,8.12113,[173312 138688  20501],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258223
294446,2020-09-28 22:44:07.010141+00:00,True,218.5026,89589445053451911,864691135717271834,919,2024-12-18 19:00:18.816949+00:00,True,294446,4,7,3146,4,11.8819,2.6627,[180736 135840  20436],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294446
294535,2020-09-28 22:44:59.746167+00:00,True,306.53693,89589788784928533,864691135135019168,920,2024-12-18 19:00:18.817483+00:00,True,294535,4,7,3147,4,7.53191,3.37639,[180320 138208  21358],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294535
294539,2020-09-28 22:45:19.090364+00:00,True,367.6748,89659676492660967,864691136914414321,921,2024-12-18 19:00:18.818021+00:00,True,294539,4,7,3148,4,12.9955,-3.24041,[181216 134624  21266],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294539
258402,2020-09-28 22:42:43.402554+00:00,True,307.9784,89448570394253033,864691135294442678,922,2024-12-18 19:00:18.818539+00:00,True,258402,4,7,3149,4,6.232789,0.27081427,[179504 134464  22207],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258402
258398,2020-09-28 22:41:46.250041+00:00,True,271.59872,89308107783758244,864691135938816260,923,2024-12-18 19:00:18.819088+00:00,True,258398,4,7,3150,4,3.6278932,5.833455,[178352 136704  22172],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258398
294534,2020-09-28 22:41:45.964986+00:00,True,286.59924,89519351388152850,864691135886208112,924,2024-12-18 19:00:18.819627+00:00,True,294534,4,7,3151,4,5.958359,8.04266,[180160 137664  21669],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294534
258297,2020-09-28 22:45:21.516915+00:00,True,394.45743,88464095036445073,864691136330407914,947,2024-12-18 19:00:18.832230+00:00,True,258297,4,7,3177,4,10.827015,-0.5780065,[172352 139920  21312],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258297
258352,2020-09-28 22:44:20.693118+00:00,True,242.4288,88041264229949195,864691136238679567,948,2024-12-18 19:00:18.832761+00:00,True,258352,4,7,3178,4,8.407204,6.0070524,[169152 135136  22028],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258352
258363,2020-09-28 22:44:55.825539+00:00,True,298.53156,88464026384178323,864691135742756203,949,2024-12-18 19:00:18.833296+00:00,True,258363,4,7,3179,4,10.02798,3.2432067,[172304 139008  21894],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258363
258370,2020-09-28 22:42:50.649466+00:00,True,336.79755,88604420342295411,864691135573296677,953,2024-12-18 19:00:18.835975+00:00,True,258370,4,7,3183,4,4.07365,7.68405,[173600 136784  22464],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258370
258390,2020-09-28 22:41:16.644499+00:00,True,274.365,89167370295678915,864691135430290480,1157,2024-12-18 19:00:29.889254+00:00,True,258390,4,7,3396,4,3.6829128,5.246594,[177328 136432  22430],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258390
258209,2020-09-28 22:45:17.535862+00:00,True,360.34888,88111976370229530,864691135277186789,1244,2024-12-18 19:00:29.938148+00:00,True,258209,4,7,3491,4,6.3914905,8.194999,[169728 137648  20522],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258209
294549,2020-09-28 22:44:49.679498+00:00,True,287.07208,90081888957765952,864691135646775791,1266,2024-12-18 19:00:29.950395+00:00,True,294549,4,7,3513,4,8.1846895,0.073404275,[184048 134544  21291],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294549
294545,2020-09-28 22:44:18.891984+00:00,True,239.6491,89941288908167187,864691136390474359,1285,2024-12-18 19:00:29.962151+00:00,True,294545,4,7,3533,4,6.6685376,4.8678493,[182976 135728  21116],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294545
258291,2020-09-28 22:44:45.927662+00:00,True,281.05066,88323082670416245,864691135587371132,1319,2024-12-18 19:00:29.982126+00:00,True,258291,4,7,3568,4,3.835884,6.703881,[171248 137712  21493],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258291
258307,2020-09-28 22:44:32.213198+00:00,True,260.1494,88815663879209242,864691136144674612,1380,2024-12-18 19:00:30.017221+00:00,True,258307,4,7,3633,4,1.1544064,9.52152,[174944 137648  21113],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258307
258377,2020-09-28 22:44:57.340060+00:00,True,300.30545,88956195276658332,864691135257669039,1445,2024-12-18 19:00:30.054094+00:00,True,258377,4,7,3702,4,2.5482798,12.548319,[175696 136192  21990],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258377
258231,2020-09-28 22:45:11.570789+00:00,True,334.72595,88956538672714596,864691135496440208,1470,2024-12-18 19:00:30.068326+00:00,True,258231,4,7,3728,4,1.5202037,6.630536,[176000 138896  20458],[<NA> <NA> <NA>],[<NA> <NA> <NA>],258231
294768,2020-09-28 22:44:04.386982+00:00,True,212.2508,91278226462236139,864691135102434592,1479,2024-12-18 19:00:30.073449+00:00,True,294768,4,7,3738,4,2.1738057,10.661662,[192912 134880  22119],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294768
294651,2020-09-28 22:41:34.519088+00:00,True,288.1374,89800620273816136,864691135782542416,1509,2024-12-18 19:00:30.090736+00:00,True,294651,4,7,3771,4,2.9258204,8.315016,[182192 135904  22426],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294651
294359,2020-09-28 22:41:44.104806+00:00,True,322.68518,89730869736404554,864691135760050254,1512,2024-12-18 19:00:30.093015+00:00,True,294359,4,7,3774,4,8.485196,0.43368664,[181792 140560  20289],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294359
294822,2020-09-28 22:44:57.831066+00:00,True,302.3805,90222695366674932,864691136484972332,1534,2024-12-18 19:00:30.105444+00:00,True,294822,4,7,3797,4,5.758687,6.281222,[185040 134992  22615],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294822
294546,2020-09-28 22:42:52.314243+00:00,True,322.22412,89941288975444987,864691135695146943,1552,2024-12-18 19:00:30.115521+00:00,True,294546,4,7,3818,4,7.177447,4.527827,[183072 135408  21782],[<NA> <NA> <NA>],[<NA> <NA> <NA>],294546
298827,2020-09-28 22:44:29.149229+00:00,True,256.63913,91142092910740823,864691135478316200,2164,2024-12-18 19:00:34.459110+00:00,True,298827,4,7,5930,6,3.8808308,7.572764,[192000 169456  20327],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298827
298831,2020-09-28 22:43:09.131628+00:00,True,299.4766,91212530441577788,864691136814627955,2167,2024-12-18 19:00:34.460728+00:00,True,298831,4,7,5933,6,4.841982,6.5850067,[192400 170160  20939],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298831
298815,2020-09-28 22:44:36.699819+00:00,True,267.74994,90790386628903013,864691136299034139,2190,2024-12-18 19:00:34.473646+00:00,True,298815,4,7,5962,6,3.7363324,2.2888079,[189312 170352  20454],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298815
298938,2020-09-28 22:44:44.426289+00:00,True,279.23776,90649511835591076,864691135810492189,2191,2024-12-18 19:00:34.474200+00:00,True,298938,4,7,5963,6,3.1403503,6.8615036,[188336 169392  21278],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298938
298812,2020-09-28 22:45:09.427415+00:00,True,327.09885,90790111817860463,864691135853091015,2192,2024-12-18 19:00:34.474727+00:00,True,298812,4,7,5964,6,4.362977,1.4198115,[189168 168272  20778],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298812
298946,2020-09-28 22:44:28.923152+00:00,True,256.02982,90930918092675407,864691135567059223,2193,2024-12-18 19:00:34.475264+00:00,True,298946,4,7,5965,6,1.774851,6.833731,[190368 169120  21150],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298946
299072,2020-09-28 22:44:09.270233+00:00,True,221.03015,90579143225554858,864691135448215698,2194,2024-12-18 19:00:34.475794+00:00,True,299072,4,7,5966,6,6.469444,7.870161,[187840 169648  22257],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299072
299084,2020-09-28 22:41:55.462946+00:00,True,214.12364,91071518343250551,864691135504203357,2198,2024-12-18 19:00:34.477999+00:00,True,299084,4,7,5970,6,2.5080526,10.255533,[191280 167840  22558],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299084
262710,2020-09-28 22:41:32.465682+00:00,True,238.13046,89171699488113773,864691136488999186,2221,2024-12-18 19:00:34.490864+00:00,True,262710,4,7,5999,6,6.147467,12.023922,[177504 168848  21048],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262710
262946,2020-09-28 22:44:32.953350+00:00,True,262.3683,89101262158920024,864691136438717086,2222,2024-12-18 19:00:34.491409+00:00,True,262946,4,7,6000,6,3.5477245,7.613621,[176864 168336  22285],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262946
262670,2020-09-28 22:41:38.790092+00:00,True,240.92165,88327618155356358,864691135853088967,2245,2024-12-18 19:00:34.504221+00:00,True,262670,4,7,6025,6,3.0922558,5.940873,[171456 171424  21043],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262670
262804,2020-09-28 22:44:15.418019+00:00,True,234.17815,88609093132153288,864691135295165196,2246,2024-12-18 19:00:34.504762+00:00,True,262804,4,7,6026,6,3.8040853,4.2723103,[173344 171472  21109],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262804
262881,2020-09-28 22:44:00.150796+00:00,True,199.16505,88116237179086143,864691135398868257,2248,2024-12-18 19:00:34.506030+00:00,True,262881,4,7,6028,6,4.130378,2.5245306,[169696 169232  22054],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262881
262797,2020-09-28 22:41:02.990605+00:00,True,276.06793,88397986966926137,864691135102351392,2249,2024-12-18 19:00:34.506563+00:00,True,262797,4,7,6029,6,7.11284,5.08926,[171856 171680  21824],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262797
262937,2020-09-28 22:43:21.992148+00:00,True,253.13017,88890087207131537,864691135396940021,2364,2024-12-18 19:00:34.570895+00:00,True,262937,4,7,6159,6,4.8359466,6.833425,[175584 167904  22492],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262937
262813,2020-09-28 22:44:09.458321+00:00,True,221.78038,88890568175880563,864691135570301676,2374,2024-12-18 19:00:34.576461+00:00,True,262813,4,7,6169,6,5.7250547,7.6030307,[175440 171232  21557],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262813
298791,2020-09-28 22:44:28.582351+00:00,True,254.88736,90016193070737575,864691135569592300,2409,2024-12-18 19:00:34.596162+00:00,True,298791,4,7,6205,6,4.143817,4.1611876,[183360 169376  20619],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298791
262688,2020-09-28 22:45:00.877674+00:00,True,307.1987,88749899273041417,864691136381301461,2515,2024-12-18 19:00:34.655115+00:00,True,262688,4,7,6314,6,5.079594,8.587848,[174224 171856  20744],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262688
262677,2020-09-28 22:44:35.937216+00:00,True,265.41098,88468286790511394,864691136438666398,2530,2024-12-18 19:00:34.663790+00:00,True,262677,4,7,6329,6,3.0268362,9.035361,[172432 171008  20481],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262677
298942,2020-09-28 22:44:21.007810+00:00,True,243.59698,90790111951845421,864691136814655859,2597,2024-12-18 19:00:34.702203+00:00,True,298942,4,7,6399,6,2.728871,4.837607,[188976 168496  21579],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298942
262868,2020-09-28 22:43:59.967885+00:00,True,197.49176,87905337104993543,864691136026198585,2669,2024-12-18 19:00:34.742838+00:00,True,262868,4,7,6474,6,3.4941795,5.0730987,[168400 170800  22039],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262868
298913,2020-09-28 22:40:55.436991+00:00,True,256.9575,90156587095957101,864691134966710559,2675,2024-12-18 19:00:34.746103+00:00,True,298913,4,7,6480,6,7.742253,4.427086,[184768 167088  21715],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298913
262887,2020-09-28 22:42:48.854514+00:00,True,251.45425,88256768509561483,864691135727799359,2684,2024-12-18 19:00:34.751091+00:00,True,262887,4,7,6489,6,5.543007,2.939658,[171040 168096  22526],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262887
262707,2020-09-28 22:44:53.764371+00:00,True,294.4529,89171836860021217,864691135941975974,2687,2024-12-18 19:00:34.752703+00:00,True,262707,4,7,6492,6,4.9048,1.24246,[177616 169760  20588],[<NA> <NA> <NA>],[<NA> <NA> <NA>],262707
298790,2020-09-28 22:44:38.190860+00:00,True,269.08917,90016193003955468,864691135295330828,2734,2024-12-18 19:00:34.779037+00:00,True,298790,4,7,6542,6,4.90297,1.49617,[183376 169456  20428],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298790
298873,2020-09-28 22:44:15.840530+00:00,True,235.77756,89875455716551167,864691135511486985,2773,2024-12-18 19:00:34.800718+00:00,True,298873,4,7,6584,6,2.0188794,8.779403,[182336 169600  21633],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298873
298958,2020-09-28 22:44:40.495783+00:00,True,273.15912,91282761813925099,864691135184104194,2847,2024-12-18 19:00:34.841465+00:00,True,298958,4,7,6671,6,4.8148317,0.61096984,[192640 169008  21493],[<NA> <NA> <NA>],[<NA> <NA> <NA>],298958
299035,2020-09-28 22:41:46.005976+00:00,True,257.72458,89945687089226606,864691135478400936,2921,2024-12-18 19:00:34.882692+00:00,True,299035,4,7,6751,6,2.1969981,9.888295,[183200 168384  22438],[<NA> <NA> <NA>],[<NA> <NA> <NA>],299035
302983,2020-09-28 22:41:46.549615+00:00,True,292.45914,90724553437195992,864691136211175612,3125,2024-12-18 19:00:37.794932+00:00,True,302983,4,7,7892,8,2.985046,10.436975,[188576 204144  20882],[<NA> <NA> <NA>],[<NA> <NA> <NA>],302983
303174,2020-09-28 22:41:27.901582+00:00,True,491.69547,91146560011902989,864691136195798504,3126,2024-12-18 19:00:37.795483+00:00,True,303174,4,7,7893,8,3.353978,9.557062,[192016 202448  22622],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303174
302957,2020-09-28 22:44:02.400990+00:00,True,507.26028,90020659837046869,864691135585266808,3141,2024-12-18 19:00:37.803909+00:00,True,302957,4,7,7908,8,6.0526996,13.131627,[183456 202752  20953],[<NA> <NA> <NA>],[<NA> <NA> <NA>],302957
267272,2020-09-28 22:44:59.606901+00:00,True,305.92712,88261716244643227,864691135741910164,3157,2024-12-18 19:00:37.812774+00:00,True,267272,4,7,7926,8,2.698487,7.1778493,[170864 204560  21900],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267272
267029,2020-09-28 22:45:25.458678+00:00,True,540.02893,88543328459028709,864691135503182685,3206,2024-12-18 19:00:37.840004+00:00,True,267029,4,7,7981,8,4.880383,10.663948,[173008 205856  20391],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267029
267294,2020-09-28 22:45:25.482981+00:00,True,550.1952,88894897570199057,864691135774389755,3208,2024-12-18 19:00:37.841104+00:00,True,267294,4,7,7983,8,6.102009,8.103106,[175376 203728  22239],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267294
267205,2020-09-28 22:43:47.615297+00:00,True,420.68967,89387547364912702,864691137021264750,3233,2024-12-18 19:00:37.855167+00:00,True,267205,4,7,8009,8,1.9388546,9.118014,[178848 204240  21385],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267205
303066,2020-09-28 22:45:23.299770+00:00,True,418.2301,90443284752775905,864691136419797655,3236,2024-12-18 19:00:37.856808+00:00,True,303066,4,7,8013,8,6.968098,9.064134,[186480 205552  21607],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303066
267266,2020-09-28 22:44:02.143869+00:00,True,206.50197,88191553725618621,864691135716679194,3277,2024-12-18 19:00:37.879530+00:00,True,267266,4,7,8055,8,4.8941,5.5268984,[170096 206400  22081],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267266
302951,2020-09-28 22:43:43.674845+00:00,True,702.8972,89810172012765492,864691136991202453,3310,2024-12-18 19:00:37.898276+00:00,True,302951,4,7,8091,8,9.139616,4.1599584,[181952 207456  20474],[<NA> <NA> <NA>],[<NA> <NA> <NA>],302951
267299,2020-09-28 22:41:46.073389+00:00,True,484.63446,89036184814601672,864691135774294603,3417,2024-12-18 19:00:37.960129+00:00,True,267299,4,7,8215,8,14.295527,0.34724277,[176352 207856  22440],[<NA> <NA> <NA>],[<NA> <NA> <NA>],267299
303089,2020-09-28 22:41:14.971682+00:00,True,274.27045,90724828449027978,864691136372039560,3492,2024-12-18 19:00:38.002285+00:00,True,303089,4,7,8298,8,16.23375,-1.6865478,[188944 206160  21639],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303089
303095,2020-09-28 22:45:24.938806+00:00,True,453.11606,91146422438749662,864691135566168599,3494,2024-12-18 19:00:38.003363+00:00,True,303095,4,7,8300,8,7.8966045,6.209161,[191744 201440  21606],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303095
303169,2020-09-28 22:44:36.094558+00:00,True,265.90594,90935110115024736,864691135346975135,3508,2024-12-18 19:00:38.012304+00:00,True,303169,4,7,8314,8,11.045,6.1818,[190352 200160  22227],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303169
303137,2020-09-28 22:45:25.436009+00:00,True,530.63025,89950566104965703,864691136022520056,3579,2024-12-18 19:00:38.052706+00:00,True,303137,4,7,8395,8,6.1182513,11.028236,[183168 204576  21936],[<NA> <NA> <NA>],[<NA> <NA> <NA>],303137
291175,2020-09-28 22:41:44.180462+00:00,True,376.86328,90570209626369807,864691136674749575,3773,2024-12-18 19:00:38.165920+00:00,True,291175,4,9,923,2,8.099873,3.8402524,[187504 102896  21656],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291175
256458,2020-09-28 22:44:59.043747+00:00,True,303.50345,89093565309189306,864691136196969548,3789,2024-12-18 19:00:38.174732+00:00,True,256458,4,9,940,2,15.293398,2.8942413,[176816 111120  20315],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256458
291099,2020-09-28 22:45:03.535913+00:00,True,315.2647,89656171665349924,864691135464795710,3790,2024-12-18 19:00:38.175280+00:00,True,291099,4,9,941,2,8.504616,5.3794866,[181184 108528  20416],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291099
291160,2020-09-28 22:44:38.687350+00:00,True,270.54407,90007603203593521,864691136288598467,3791,2024-12-18 19:00:38.175820+00:00,True,291160,4,9,942,2,6.9116096,11.057386,[183424 105440  21503],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291160
255221,2020-09-28 22:41:06.917313+00:00,True,239.36827,89233340993163084,864691135102353696,3792,2024-12-18 19:00:38.176370+00:00,True,255221,4,9,943,2,9.65397,5.25343,[178048 104048  22251],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255221
255217,2020-09-28 22:44:55.594333+00:00,True,297.655,88881909522236355,864691135164772653,3793,2024-12-18 19:00:38.176928+00:00,True,255217,4,9,944,2,19.1807,-3.6633,[175280 107184  21940],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255217
255125,2020-09-28 22:43:03.823816+00:00,True,318.94388,88671215471862556,864691136011684526,3803,2024-12-18 19:00:38.182634+00:00,True,255125,4,9,955,2,17.5288,-0.9711,[173712 110096  20501],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255125
256422,2020-09-28 22:45:01.254899+00:00,True,308.9285,87967734188688863,864691135404860654,3804,2024-12-18 19:00:38.183180+00:00,True,256422,4,9,956,2,16.0928,4.3395,[168768 111776  20637],[<NA> <NA> <NA>],[<NA> <NA> <NA>],256422
255156,2020-09-28 22:44:47.808788+00:00,True,283.86707,88318684623440565,864691135325071004,3805,2024-12-18 19:00:38.183719+00:00,True,255156,4,9,957,2,6.6608286,0.4072294,[171408 104688  21097],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255156
255121,2020-09-28 22:42:51.071547+00:00,True,229.52985,88459696923033940,864691136111478712,3806,2024-12-18 19:00:38.184265+00:00,True,255121,4,9,958,2,14.737155,2.4378366,[172256 107072  20992],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255121
255213,2020-09-28 22:44:51.513571+00:00,True,290.13016,88529516112574765,864691135375745736,3807,2024-12-18 19:00:38.184798+00:00,True,255213,4,9,959,2,15.5723,1.4899,[172640 102976  22379],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255213
255117,2020-09-28 22:41:36.682514+00:00,True,379.27454,88178634329772691,864691135741458324,3913,2024-12-18 19:00:38.243888+00:00,True,255117,4,9,1078,2,12.481486,-1.0727711,[170336 109808  21034],[<NA> <NA> <NA>],[<NA> <NA> <NA>],255117
291299,2020-09-28 22:43:33.562701+00:00,True,288.15768,89725784763726337,864691135892214409,3917,2024-12-18 19:00:38.246126+00:00,True,291299,4,9,1082,2,12.5732,7.027,[181488 102960  22492],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291299
291113,2020-09-28 22:45:19.345287+00:00,True,371.30667,90148478063383840,864691136380268245,3967,2024-12-18 19:00:38.274179+00:00,True,291113,4,9,1140,2,4.088708,11.7339325,[184464 106672  20599],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291113
291177,2020-09-28 22:44:57.418505+00:00,True,300.61395,90500115759990681,864691136052366067,3976,2024-12-18 19:00:38.279281+00:00,True,291177,4,9,1151,2,7.9325156,0.25509557,[187312 105008  21563],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291177
291110,2020-09-28 22:41:30.636593+00:00,True,343.5674,89937646775794211,864691136445215875,4001,2024-12-18 19:00:40.565655+00:00,True,291110,4,9,1178,2,11.490633,6.582608,[183328 108400  21057],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291110
291334,2020-09-28 22:40:56.810485+00:00,True,293.71762,90710397493048266,864691136389688695,4043,2024-12-18 19:00:40.588677+00:00,True,291334,4,9,1226,2,10.2124195,7.567232,[188512  98944  22603],[<NA> <NA> <NA>],[<NA> <NA> <NA>],291334
